Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nSXL_mean,nSXL_var,nSXL_stdev,nSXL_max,nSXL_min,nSXL_median,nSXL_muc,nSXL_notempty,cSXL_mean,cSXL_var,cSXL_stdev,cSXL_max,cSXL_min,cSXL_median,cSXL_muc,cSXL_notempty
1618,1116.000000,1623008.000000,915536.000000,1674.000000,1454.308244,820.372760,1.500000,1395.000000,35828.931900,23797.964158,-7144.229391,0.000000,0.000000,0.120510,3.095149,2.055832,-0.617168,0.000000,0.000000,5.271491,6.602953,0.720914,5.271491,2.569621,0.896660,12.000000,14.000000,2.000000,820,1454,2,809,1447,0,834,1466,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.843190,    72.561039,     8.518277,   115.000000,     0.000000,     0.000000,  3173.000000,374
1619,1128.000000,1644744.000000,758332.000000,1692.000000,1458.106383,672.280142,1.500000,1410.000000,29227.475177,24619.234043,4682.382979,0.000000,0.000000,0.120081,2.489120,2.096665,0.398769,0.000000,0.000000,4.705866,5.610499,0.607589,4.705866,2.368649,0.846974,10.000000,11.000000,2.000000,672,1458,2,663,1448,0,683,1467,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.603723,    50.386747,     7.098362,    55.000000,     0.000000,     0.000000,  2937.000000,307
1620,2892.000000,4249476.000000,1174716.000000,4338.000000,1469.390041,406.195021,1.500000,3615.000000,180814.008299,165456.033195,-4595.983402,0.000000,0.000000,0.087736,4.388348,4.015610,-0.111544,0.000000,0.000000,8.491694,18.346780,1.544981,8.491694,4.283314,1.156044,18.000000,18.000000,2.000000,406,1469,2,389,1451,0,424,1486,3,2.234440,   548.230041,    23.414313,   255.000000,     0.000000,     0.000000,  6462.000000,29,2.812932,    73.273537,     8.559996,   101.000000,     0.000000,     0.000000,  8135.000000,851
1621,2092.000000,3063284.000000,1461704.000000,3138.000000,1464.284895,698.711281,1.500000,2615.000000,97877.613767,86090.202677,12656.076482,0.000000,0.000000,0.097736,3.658203,3.217645,0.473024,0.000000,0.000000,6.973585,12.219068,1.128566,6.973585,3.495578,1.041140,14.000000,16.000000,2.000000,699,1464,2,686,1451,0,715,1478,3,2.194073,   554.939841,    23.557161,   255.000000,     0.000000,     0.000000,  4590.000000,18,2.613767,    56.019093,     7.484590,    82.000000,     0.000000,     0.000000,  5468.000000,662
1622,2936.000000,4308608.000000,2626076.000000,4404.000000,1467.509537,894.440054,1.500000,3670.000000,264395.449591,126853.732970,-3486.321526,0.000000,0.000000,0.087295,6.288966,3.017370,-0.082926,0.000000,0.000000,9.393631,19.781658,1.655929,9.393631,4.447658,1.183079,16.000000,20.000000,2.000000,894,1468,2,874,1452,0,912,1482,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.956744,   132.763035,    11.522284,   173.000000,     0.000000,     0.000000, 11617.000000,902
1623,1568.000000,2296552.000000,714252.000000,2352.000000,1464.637755,455.517857,1.500000,1960.000000,71583.500000,39554.244898,-14801.857143,0.000000,0.000000,0.107596,3.929629,2.171359,-0.812559,0.000000,0.000000,6.208584,8.528824,0.847034,6.208584,2.920415,0.946165,12.000000,16.000000,2.000000,456,1465,2,440,1453,0,469,1474,3,0.650510,   165.562527,    12.867110,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.769133,    79.502505,     8.916418,    96.000000,     0.000000,     0.000000,  4342.000000,464
1624,2472.000000,3626208.000000,1460352.000000,3708.000000,1466.912621,590.757282,1.500000,3090.000000,225806.368932,98725.126214,65443.572816,0.000000,0.000000,0.092447,6.755719,2.953678,1.957954,0.000000,0.000000,9.801844,17.018239,1.490308,9.801844,4.125317,1.142243,14.000000,20.000000,2.000000,591,1467,2,571,1453,0,608,1481,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.835356,   196.341558,    14.012193,   164.000000,     0.000000,     0.000000, 11953.000000,850
1625,2280.000000,3343824.000000,523896.000000,3420.000000,1466.589474,229.778947,1.500000,2850.000000,181024.589474,75207.747368,-40594.905263,0.000000,0.000000,0.094973,6.032414,2.506202,-1.352773,0.000000,0.000000,8.633588,14.099387,1.262039,8.633588,3.754915,1.080665,14.000000,20.000000,2.000000,230,1467,2,213,1454,0,250,1481,3,1.565789,   396.998741,    19.924827,   255.000000,     0.000000,     0.000000,  3570.000000,14,0.985526,     8.746170,     2.957393,    32.000000,     0.000000,     0.000000,  2247.000000,503
1626,1888.000000,2776168.000000,1574192.000000,2832.000000,1470.427966,833.788136,1.500000,2360.000000,73115.254237,83558.203390,-3468.813559,0.000000,0.000000,0.101137,3.133324,3.580853,-0.148655,0.000000,0.000000,6.815314,11.876925,1.132518,6.815314,3.446291,1.042353,17.000000,14.000000,2.000000,834,1470,2,820,1455,0,848,1487,3,3.511653,   883.607707,    29.725540,   255.000000,     0.000000,     0.000000,  6630.000000,26,2.096928,    38.517892,     6.206278,    82.000000,     0.000000,     0.000000,  3959.000000,574
1627,1732.000000,2546348.000000,1326612.000000,2598.000000,1470.177829,765.942263,1.500000,2165.000000,102590.226328,46101.228637,-16078.217090,0.000000,0.000000,0.104086,4.932217,2.216403,-0.772990,0.000000,0.000000,7.252706,11.078338,1.075656,7.252706,3.328414,1.024608,14.000000,18.000000,2.000000,766,1470,2,749,1456,0,784,1479,3,0.736143,   187.282737,    13.685128,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.452656,   135.997180,    11.661783,   145.000000,     0.000000,     0.000000,  5980.000000,712
1628,1368.000000,2007624.000000,704864.000000,2052.000000,1467.561404,515.251462,1.500000,1710.000000,45201.497076,48072.842105,23234.877193,0.000000,0.000000,0.112602,2.976492,3.165568,1.530003,0.000000,0.000000,6.254662,7.772990,0.797381,6.254662,2.788008,0.927304,13.000000,15.000000,2.000000,515,1468,2,500,1457,0,526,1481,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.980263,    14.433407,     3.799132,    38.000000,     0.000000,     0.000000,  1341.000000,220
1629,4488.000000,6607480.000000,1242236.000000,6732.000000,1472.254902,276.790553,1.500000,5610.000000,822991.119429,228612.392157,95987.607843,0.000000,0.000000,0.075781,11.117096,3.088133,1.296616,0.000000,0.000000,14.281009,33.726339,2.474231,14.281009,5.807438,1.352530,16.000000,27.000000,2.000000,277,1472,2,250,1458,0,301,1488,3,0.170455,    43.446535,     6.591399,   255.000000,     0.000000,     0.000000,   765.000000,3,2.874777,    71.467712,     8.453858,   101.000000,     0.000000,     0.000000, 12902.000000,1473
1630,1288.000000,1898380.000000,799456.000000,1932.000000,1473.897516,620.695652,1.500000,1610.000000,57160.695652,22926.472050,-3408.173913,0.000000,0.000000,0.114887,4.078900,1.635998,-0.243202,0.000000,0.000000,5.829785,7.270492,0.759855,5.829785,2.696385,0.912522,9.000000,13.000000,2.000000,621,1474,2,610,1465,0,634,1483,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.760093,    32.679774,     5.716623,    50.000000,     0.000000,     0.000000,  2267.000000,242
1631,4388.000000,6527768.000000,3513500.000000,6582.000000,1487.640839,800.706472,1.500000,5485.000000,572309.936190,339929.961714,-176642.599818,0.000000,0.000000,0.076352,7.966651,4.731883,-2.458895,0.000000,0.000000,12.774886,32.620653,2.416628,12.774886,5.711449,1.341951,21.000000,23.000000,2.000000,801,1488,2,779,1467,0,824,1507,3,0.598450,   142.071226,    11.919363,   255.000000,     0.000000,     0.000000,  2626.000000,14,1.988833,    31.967735,     5.654002,    55.000000,     0.000000,     0.000000,  8727.000000,1283
1632,904.000000,1337508.000000,456440.000000,1356.000000,1479.544248,504.911504,1.500000,1130.000000,17192.920354,21256.230088,7983.539823,0.000000,0.000000,0.129277,1.966943,2.431803,0.913351,0.000000,0.000000,4.528022,4.517663,0.510515,4.528022,2.125479,0.799226,12.000000,10.000000,2.000000,505,1480,2,496,1468,0,515,1489,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.969027,   173.921520,    13.187931,   138.000000,     0.000000,     0.000000,  2684.000000,159
1633,820.000000,1210916.000000,597548.000000,1230.000000,1476.726829,728.717073,1.500000,1025.000000,18230.360976,13618.809756,6144.624390,0.000000,0.000000,0.133548,2.375254,1.774410,0.800590,0.000000,0.000000,4.283213,4.127912,0.477266,4.283213,2.031726,0.781484,9.000000,12.000000,2.000000,729,1477,2,718,1468,0,741,1484,3,0.621951,   158.403913,    12.585862,   255.000000,     0.000000,     0.000000,   510.000000,2,1.574390,    35.582982,     5.965147,    65.000000,     0.000000,     0.000000,  1291.000000,177
1634,1332.000000,1969420.000000,896760.000000,1998.000000,1478.543544,673.243243,1.500000,1665.000000,47605.189189,31970.474474,-12028.108108,0.000000,0.000000,0.113608,3.248244,2.181441,-0.820714,0.000000,0.000000,5.543293,7.029137,0.728486,5.543293,2.651252,0.899788,11.000000,13.000000,2.000000,673,1479,2,661,1469,0,686,1490,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.102102,   172.691295,    13.141206,   173.000000,     0.000000,     0.000000,  5464.000000,451
1635,2620.000000,3883936.000000,844508.000000,3930.000000,1482.418321,322.331298,1.500000,3275.000000,262012.433588,81365.520611,-38407.102290,0.000000,0.000000,0.090673,7.254155,2.252710,-1.063351,0.000000,0.000000,9.597538,16.072809,1.379203,9.597538,4.009091,1.113122,12.000000,22.000000,2.000000,322,1482,2,302,1472,0,344,1494,3,2.919847,   736.316597,    27.135154,   255.000000,     0.000000,     0.000000,  7650.000000,30,2.511069,    57.783383,     7.601538,    71.000000,     0.000000,     0.000000,  6579.000000,899
1636,588.000000,869656.000000,252096.000000,882.000000,1479.006803,428.734694,1.500000,735.000000,6058.612245,9515.972789,-1794.938776,0.000000,0.000000,0.149205,1.229901,1.931746,-0.364373,0.000000,0.000000,3.310852,2.714823,0.334681,3.310852,1.647672,0.694294,10.000000,8.000000,2.000000,429,1479,2,421,1472,0,435,1489,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.897959,    81.103710,     9.005760,    67.000000,     0.000000,     0.000000,  1704.000000,149
1637,4400.000000,6576364.000000,888892.000000,6600.000000,1494.628182,202.020909,1.500000,5500.000000,283594.076364,568139.705455,-58305.792727,0.000000,0.000000,0.076283,3.933329,7.879855,-0.808676,0.000000,0.000000,11.889467,31.241245,2.314424,11.889467,5.589387,1.322760,22.000000,17.000000,2.000000,202,1495,2,186,1473,0,219,1517,3,1.448864,   367.444532,    19.168843,   255.000000,     0.000000,     0.000000,  6375.000000,25,2.085000,    46.968904,     6.853386,    83.000000,     0.000000,     0.000000,  9174.000000,1389
1638,576.000000,852188.000000,271196.000000,864.000000,1479.493056,470.826389,1.500000,720.000000,7738.638889,7183.972222,2921.305556,0.000000,0.000000,0.150234,1.614735,1.498999,0.609556,0.000000,0.000000,3.263968,2.516717,0.307819,3.263968,1.586416,0.675199,9.000000,8.000000,2.000000,471,1479,2,463,1473,0,479,1488,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.229167,    46.524783,     6.820908,    48.000000,     0.000000,     0.000000,  1284.000000,141
1639,2112.000000,3141260.000000,1865348.000000,3168.000000,1487.339015,883.214015,1.500000,2640.000000,220083.265151,62361.265152,55842.765152,0.000000,0.000000,0.097427,8.121978,2.301387,2.060828,0.000000,0.000000,10.520792,15.460321,1.407312,10.520792,3.931961,1.120633,14.000000,20.000000,2.000000,883,1487,2,865,1473,0,903,1501,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.179451,    66.392699,     8.148172,   115.000000,     0.000000,     0.000000,  4603.000000,399
1640,6248.000000,9360864.000000,1542876.000000,9372.000000,1498.217670,246.939181,1.500000,7810.000000,742436.888604,921711.969270,14030.714469,0.000000,0.000000,0.067868,6.451661,8.009533,0.121925,0.000000,0.000000,14.529061,52.641371,3.506039,14.529061,7.255437,1.519167,27.000000,28.000000,2.000000,247,1498,2,224,1474,0,275,1525,3,2.285531,   577.679304,    24.034960,   255.000000,     0.000000,     0.000000, 14280.000000,56,1.707426,    32.699724,     5.718367,    85.000000,     0.000000,     0.000000, 10668.000000,1823
1641,1108.000000,1644668.000000,491844.000000,1662.000000,1484.357401,443.902527,1.500000,1385.000000,25825.472924,31110.469314,-9753.400722,0.000000,0.000000,0.120799,2.252485,2.713440,-0.850687,0.000000,0.000000,5.086724,5.988194,0.650903,5.086724,2.447079,0.866640,12.000000,13.000000,2.000000,444,1484,2,434,1474,0,457,1496,3,7.824910,  1935.869948,    43.998522,   255.000000,     0.000000,     0.000000,  8670.000000,34,4.209386,   139.403272,    11.806916,    99.000000,     0.000000,     0.000000,  4664.000000,438
1642,1172.000000,1740120.000000,835548.000000,1758.000000,1484.744027,712.924915,1.500000,1465.000000,32129.392491,29151.208191,10745.474403,0.000000,0.000000,0.118559,2.600154,2.359137,0.869605,0.000000,0.000000,5.077849,5.965873,0.637598,5.077849,2.442514,0.860695,11.000000,12.000000,2.000000,713,1485,2,701,1474,0,724,1496,3,3.698805,   930.308009,    30.500951,   255.000000,     0.000000,     0.000000,  4335.000000,17,2.702218,    49.334820,     7.023875,    59.000000,     0.000000,     0.000000,  3167.000000,522
1643,44.000000,65096.000000,8080.000000,66.000000,1479.454545,183.636364,1.500000,55.000000,18.181818,90.909091,7.272727,0.000000,0.000000,0.354073,0.117049,0.585244,0.046820,0.000000,0.000000,1.056366,0.314973,0.023479,1.056366,0.561224,0.286346,3.000000,1.000000,2.000000,184,1479,2,183,1477,0,185,1482,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.727273,    67.551797,     8.218990,    33.000000,     0.000000,     0.000000,   164.000000,18
1644,1464.000000,2181864.000000,564476.000000,2196.000000,1490.344262,385.571038,1.500000,1830.000000,38774.612022,54010.491803,-10039.803279,0.000000,0.000000,0.110085,2.332523,3.249052,-0.603954,0.000000,0.000000,5.691661,7.828180,0.794126,5.691661,2.797889,0.926040,13.000000,12.000000,2.000000,386,1490,2,375,1477,0,398,1502,3,2.090164,   528.984346,    22.999660,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.696038,    74.016225,     8.603268,    95.000000,     0.000000,     0.000000,  3947.000000,542
1645,2140.000000,3190412.000000,1631760.000000,3210.000000,1490.846729,762.504673,1.500000,2675.000000,140102.953271,81557.727103,-16998.467290,0.000000,0.000000,0.097000,5.080373,2.957423,-0.616394,0.000000,0.000000,8.134796,15.424537,1.420554,8.134796,3.927408,1.124137,15.000000,18.000000,2.000000,763,1491,2,745,1478,0,780,1506,3,2.978972,   751.114565,    27.406469,   255.000000,     0.000000,     0.000000,  6375.000000,25,3.218692,    88.763746,     9.421451,   111.000000,     0.000000,     0.000000,  6888.000000,753
1646,2096.000000,3124992.000000,1237724.000000,3144.000000,1490.931298,590.517176,1.500000,2620.000000,126131.381679,75318.106870,32370.473282,0.000000,0.000000,0.097674,4.702204,2.807874,1.206778,0.000000,0.000000,7.607752,12.480426,1.147367,7.607752,3.532765,1.046889,15.000000,16.000000,2.000000,591,1491,2,575,1479,0,604,1506,3,0.364981,    92.981284,     9.642680,   255.000000,     0.000000,     0.000000,   765.000000,3,2.302004,    64.150755,     8.009417,   113.000000,     0.000000,     0.000000,  4825.000000,508
1647,1908.000000,2851884.000000,1311908.000000,2862.000000,1494.698113,687.582809,1.500000,2385.000000,48399.916143,135618.113208,-17576.301887,0.000000,0.000000,0.100782,2.045220,5.730773,-0.742716,0.000000,0.000000,7.876776,11.952748,1.125643,7.876776,3.457275,1.040240,19.000000,13.000000,2.000000,688,1495,2,675,1479,0,699,1514,3,2.539308,   641.411669,    25.326106,   255.000000,     0.000000,     0.000000,  4845.000000,19,2.928197,    75.338837,     8.679795,    84.000000,     0.000000,     0.000000,  5587.000000,623
1648,3140.000000,4705836.000000,1534448.000000,4710.000000,1498.673885,488.677707,1.500000,3925.000000,170469.839490,231202.058599,6905.971975,0.000000,0.000000,0.085362,3.707445,5.028273,0.150194,0.000000,0.000000,8.821080,19.365188,1.589405,8.821080,4.400589,1.167020,19.000000,15.000000,2.000000,489,1499,2,474,1481,0,504,1518,3,0.070701,    14.604748,     3.821616,   214.000000,     0.000000,     0.000000,   222.000000,2,3.110191,    83.578807,     9.142145,    99.000000,     0.000000,     0.000000,  9766.000000,935
1649,2476.000000,3710360.000000,886940.000000,3714.000000,1498.529887,358.214863,1.500000,3095.000000,135361.693053,140200.788368,-29857.899838,0.000000,0.000000,0.092397,4.041057,4.185522,-0.891371,0.000000,0.000000,8.318976,16.879503,1.489390,8.318976,4.108467,1.142009,17.000000,15.000000,2.000000,358,1499,2,345,1482,0,373,1515,3,4.737480,  1186.092671,    34.439696,   255.000000,     0.000000,     0.000000, 11730.000000,46,3.282714,    83.756000,     9.151830,    87.000000,     0.000000,     0.000000,  8128.000000,948
1650,1592.000000,2380904.000000,730432.000000,2388.000000,1495.542714,458.814070,1.500000,1990.000000,53728.964824,54611.095477,-14003.356784,0.000000,0.000000,0.107052,2.890354,2.937808,-0.753312,0.000000,0.000000,5.935215,8.547746,0.848263,5.935215,2.923653,0.946623,14.000000,13.000000,2.000000,459,1496,2,446,1482,0,470,1508,3,3.363693,   846.959410,    29.102567,   255.000000,     0.000000,     0.000000,  5355.000000,21,2.148241,    64.671914,     8.041885,   114.000000,     0.000000,     0.000000,  3420.000000,355
1651,1840.000000,2747140.000000,1546248.000000,2760.000000,1493.010870,840.352174,1.500000,2300.000000,115715.791304,67251.782609,-49807.043478,0.000000,0.000000,0.102009,5.132184,2.982726,-2.209023,0.000000,0.000000,8.216919,11.255905,1.063759,8.216919,3.354982,1.020817,15.000000,22.000000,2.000000,840,1493,2,826,1482,0,862,1508,3,2.355978,   595.547490,    24.403842,   255.000000,     0.000000,     0.000000,  4335.000000,17,2.146196,    52.295635,     7.231572,    86.000000,     0.000000,     0.000000,  3949.000000,567
1652,1452.000000,2170892.000000,753108.000000,2178.000000,1495.104683,518.669421,1.500000,1815.000000,50841.322314,47168.088154,-14925.752066,0.000000,0.000000,0.110388,3.092156,2.868751,-0.907780,0.000000,0.000000,6.071294,8.704570,0.888242,6.071294,2.950351,0.961266,12.000000,12.000000,2.000000,519,1495,2,507,1483,0,529,1505,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.351240,    59.421687,     7.708546,    79.000000,     0.000000,     0.000000,  3414.000000,289
1653,1816.000000,2710412.000000,1131224.000000,2724.000000,1492.517621,622.920705,1.500000,2270.000000,111052.581498,45573.436123,-829.462555,0.000000,0.000000,0.102456,5.012344,2.056951,-0.037438,0.000000,0.000000,7.171751,11.033038,1.056194,7.171751,3.321602,1.018391,12.000000,16.000000,2.000000,623,1493,2,607,1483,0,637,1505,3,1.387665,   346.490955,    18.614268,   255.000000,     0.000000,     0.000000,  2520.000000,11,2.806167,    57.920535,     7.610554,    78.000000,     0.000000,     0.000000,  5096.000000,474
1654,3848.000000,5784732.000000,2535440.000000,5772.000000,1503.308732,658.898129,1.500000,4810.000000,272320.066528,474349.226611,152109.022869,0.000000,0.000000,0.079769,4.516128,7.866559,2.522560,0.000000,0.000000,12.462455,30.150822,2.326296,12.462455,5.490976,1.325018,23.000000,19.000000,2.000000,659,1503,2,640,1483,0,676,1526,3,2.281965,   572.688606,    23.930913,   255.000000,     0.000000,     0.000000,  8781.000000,35,3.287942,   103.058217,    10.151759,   135.000000,     0.000000,     0.000000, 12652.000000,1212
1655,3228.000000,4844920.000000,1326884.000000,4842.000000,1500.904585,411.054523,1.500000,4035.000000,257014.403965,226038.612144,-85151.206939,0.000000,0.000000,0.084580,5.387403,4.738104,-1.784895,0.000000,0.000000,10.210086,23.196634,1.889527,10.210086,4.816288,1.236282,19.000000,21.000000,2.000000,411,1501,2,394,1484,0,432,1520,3,1.342937,   340.750967,    18.459441,   255.000000,     0.000000,     0.000000,  4335.000000,17,1.653346,    24.760798,     4.976022,    50.000000,     0.000000,     0.000000,  5337.000000,922
1656,1400.000000,2097072.000000,415332.000000,2100.000000,1497.908571,296.665714,1.500000,1750.000000,37815.554286,42996.297143,4365.211429,0.000000,0.000000,0.111738,2.414533,2.745324,0.278720,0.000000,0.000000,5.271595,7.127543,0.731994,5.271595,2.669746,0.901231,12.000000,13.000000,2.000000,297,1498,2,284,1486,0,307,1508,3,1.821429,   461.476310,    21.482000,   255.000000,     0.000000,     0.000000,  2550.000000,10,2.816429,   102.207164,    10.109756,   127.000000,     0.000000,     0.000000,  3943.000000,469
1657,1564.000000,2351980.000000,526888.000000,2346.000000,1503.823529,336.884910,1.500000,1955.000000,31799.283887,109243.294118,-2427.764706,0.000000,0.000000,0.107687,1.751600,6.017450,-0.133729,0.000000,0.000000,7.876737,11.358911,1.133116,7.876737,3.370298,1.042537,18.000000,9.000000,2.000000,337,1504,2,328,1486,0,346,1519,3,1.304348,   331.119085,    18.196678,   255.000000,     0.000000,     0.000000,  2040.000000,8,1.444373,    23.877262,     4.886437,    76.000000,     0.000000,     0.000000,  2259.000000,397
1658,1520.000000,2275888.000000,1111704.000000,2280.000000,1497.294737,731.384211,1.500000,1900.000000,66335.621053,50651.957895,-32340.126316,0.000000,0.000000,0.108717,3.795672,2.898265,-1.850477,0.000000,0.000000,6.802654,8.304342,0.823702,6.802654,2.881726,0.937396,13.000000,16.000000,2.000000,731,1497,2,717,1486,0,747,1510,3,0.671053,   170.780465,    13.068300,   255.000000,     0.000000,     0.000000,  1020.000000,4,2.160526,    37.113122,     6.092054,    59.000000,     0.000000,     0.000000,  3284.000000,475
1659,2324.000000,3485572.000000,1266792.000000,3486.000000,1499.815835,545.091222,1.500000,2905.000000,124096.660929,132197.177281,36055.043029,0.000000,0.000000,0.094369,4.031301,4.294448,1.171254,0.000000,0.000000,8.420119,16.726074,1.504284,8.420119,4.089752,1.145803,19.000000,16.000000,2.000000,545,1500,2,531,1487,0,561,1519,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.687608,   104.624711,    10.228622,   120.000000,     0.000000,     0.000000,  6246.000000,471
1660,1260.000000,1892320.000000,713372.000000,1890.000000,1501.841270,566.168254,1.500000,1575.000000,20040.330159,62008.253968,-12294.349206,0.000000,0.000000,0.115732,1.472575,4.556403,-0.903396,0.000000,0.000000,6.144710,6.591267,0.682069,6.144710,2.567346,0.880257,15.000000,8.000000,2.000000,566,1502,2,559,1487,0,574,1517,3,0.088095,     9.778571,     3.127071,   111.000000,     0.000000,     0.000000,   111.000000,1,3.460317,    97.374913,     9.867873,    94.000000,     0.000000,     0.000000,  4360.000000,330
1661,824.000000,1236532.000000,579824.000000,1236.000000,1500.645631,703.669903,1.500000,1030.000000,15006.213592,15516.524272,-4096.388350,0.000000,0.000000,0.133332,1.942532,2.008591,-0.530271,0.000000,0.000000,4.084455,4.147375,0.482737,4.084455,2.036511,0.784459,10.000000,9.000000,2.000000,704,1501,2,696,1491,0,713,1510,3,0.618932,   157.635899,    12.555314,   255.000000,     0.000000,     0.000000,   510.000000,2,4.037621,   103.455448,    10.171305,    74.000000,     0.000000,     0.000000,  3327.000000,375
1662,1456.000000,2203620.000000,322632.000000,2184.000000,1513.475275,221.587912,1.500000,1820.000000,26720.747253,102075.109890,285.164835,0.000000,0.000000,0.110287,1.619199,6.185451,0.017280,0.000000,0.000000,7.914936,10.875923,1.104540,7.914936,3.297866,1.033698,21.000000,11.000000,2.000000,222,1513,2,211,1492,0,230,1527,3,2.451923,   619.654044,    24.892851,   255.000000,     0.000000,     0.000000,  3570.000000,14,2.524725,    48.534096,     6.966642,    68.000000,     0.000000,     0.000000,  3676.000000,472
1663,552.000000,827648.000000,473392.000000,828.000000,1499.362319,857.594203,1.500000,690.000000,5565.101449,8807.536232,-2138.840580,0.000000,0.000000,0.152381,1.229007,1.945072,-0.472345,0.000000,0.000000,3.326460,2.651065,0.330270,3.326460,1.628209,0.691231,9.000000,7.000000,2.000000,858,1499,2,851,1492,0,864,1508,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0.643116,     6.694544,     2.587382,    29.000000,     0.000000,     0.000000,   355.000000,78
1664,1132.000000,1704356.000000,312392.000000,1698.000000,1505.614841,275.964664,1.500000,1415.000000,25494.586572,33476.070671,-12291.406360,0.000000,0.000000,0.119939,2.160990,2.837522,-1.041853,0.000000,0.000000,5.118451,5.645917,0.605261,5.118451,2.376114,0.845891,13.000000,10.000000,2.000000,276,1506,2,266,1493,0,286,1517,3,1.126325,   286.197114,    16.917361,   255.000000,     0.000000,     0.000000,  1275.000000,5,3.046820,    85.082687,     9.224028,    95.000000,     0.000000,     0.000000,  3449.000000,378
