Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,nMS2_mean,nMS2_var,nMS2_stdev,nMS2_max,nMS2_min,nMS2_median,nMS2_muc,nMS2_notempty,cMS2_mean,cMS2_var,cMS2_stdev,cMS2_max,cMS2_min,cMS2_median,cMS2_muc,cMS2_notempty
1353,2692.000000,3331336.000000,2591428.000000,4038.000000,1237.494799,962.640416,1.500000,3365.000000,176235.922734,127400.927192,11062.965825,0.000000,0.000000,0.089857,4.706099,3.402038,0.295419,0.000000,0.000000,8.197994,16.651627,1.430797,8.197994,4.080641,1.126832,14.000000,17.000000,2.000000,963,1237,2,948,1223,0,980,1251,3,1.894502,   479.687120,    21.901761,   255.000000,     0.000000,     0.000000,  5100.000000,20,3.495171,   116.517628,    10.794333,   161.000000,     0.000000,     0.000000,  9409.000000,1076
1354,1620.000000,2006564.000000,1233308.000000,2430.000000,1238.619753,761.301235,1.500000,2025.000000,54644.997531,75613.767901,-35178.439506,0.000000,0.000000,0.106432,2.872083,3.974180,-1.848942,0.000000,0.000000,6.952695,8.724252,0.850986,6.952695,2.953684,0.947634,14.000000,12.000000,2.000000,761,1239,2,750,1225,0,773,1253,3,2.989506,   753.539729,    27.450678,   255.000000,     0.000000,     0.000000,  4843.000000,19,3.454938,    74.187591,     8.613222,    79.000000,     0.000000,     0.000000,  5597.000000,656
1355,1648.000000,2043288.000000,1498368.000000,2472.000000,1239.859223,909.203883,1.500000,2060.000000,52067.495146,63447.339806,-5940.699029,0.000000,0.000000,0.105826,2.674794,3.259396,-0.305184,0.000000,0.000000,6.040016,9.253067,0.912754,6.040016,3.041885,0.970029,15.000000,12.000000,2.000000,909,1240,2,897,1226,0,921,1255,3,5.060680,  1250.048532,    35.356025,   255.000000,     0.000000,     0.000000,  8340.000000,35,3.055218,    91.159669,     9.547757,   124.000000,     0.000000,     0.000000,  5035.000000,626
1356,3160.000000,3927956.000000,1665212.000000,4740.000000,1243.024051,526.965823,1.500000,3950.000000,235856.308861,177306.172152,9262.597468,0.000000,0.000000,0.085182,5.086254,3.823617,0.199748,0.000000,0.000000,8.995053,20.166950,1.653211,8.995053,4.490763,1.182432,16.000000,20.000000,2.000000,527,1243,2,507,1227,0,545,1259,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.125949,   145.873970,    12.077830,   148.000000,     0.000000,     0.000000,  9878.000000,725
1357,3360.000000,4188068.000000,2076812.000000,5040.000000,1246.448810,618.098810,1.500000,4200.000000,318627.195238,222823.195238,120230.995238,0.000000,0.000000,0.083457,6.331362,4.427664,2.389080,0.000000,0.000000,10.842483,23.223359,1.863218,10.842483,4.819062,1.230518,19.000000,19.000000,2.000000,618,1246,2,599,1228,0,637,1265,3,0.070833,    15.895547,     3.986922,   231.000000,     0.000000,     0.000000,   238.000000,2,4.399107,   197.334265,    14.047572,   168.000000,     0.000000,     0.000000, 14781.000000,1066
1358,1968.000000,2449552.000000,445968.000000,2952.000000,1244.691057,226.609756,1.500000,2460.000000,76660.292683,94860.162602,25726.731707,0.000000,0.000000,0.099747,3.108401,3.846364,1.043161,0.000000,0.000000,7.054512,11.561578,1.084041,7.054512,3.400232,1.027264,16.000000,13.000000,2.000000,227,1245,2,214,1229,0,240,1258,3,1.424289,   361.091367,    19.002404,   255.000000,     0.000000,     0.000000,  2803.000000,11,1.202744,    13.742809,     3.707129,    38.000000,     0.000000,     0.000000,  2367.000000,389
1359,1116.000000,1383548.000000,874044.000000,1674.000000,1239.738351,783.193548,1.500000,1395.000000,28110.193548,27479.598566,2476.516129,0.000000,0.000000,0.120510,2.428352,2.373877,0.213938,0.000000,0.000000,4.922738,6.297552,0.689175,4.922738,2.509492,0.883303,12.000000,11.000000,2.000000,783,1240,2,774,1229,0,794,1252,3,4.326165,  1078.899799,    32.846610,   255.000000,     0.000000,     0.000000,  4828.000000,20,6.560932,   369.554132,    19.223791,   172.000000,     0.000000,     0.000000,  7322.000000,534
1360,3016.000000,3757364.000000,3021704.000000,4524.000000,1245.810345,1001.891247,1.500000,3770.000000,211700.328912,200351.517241,-74770.206897,0.000000,0.000000,0.086517,4.858249,4.597808,-1.715880,0.000000,0.000000,9.542574,20.211160,1.677822,9.542574,4.495682,1.188270,21.000000,20.000000,2.000000,1002,1246,2,982,1229,0,1018,1267,3,3.212865,   809.226315,    28.446903,   255.000000,     0.000000,     0.000000,  9690.000000,38,2.136605,    53.739210,     7.330703,   116.000000,     0.000000,     0.000000,  6444.000000,994
1361,4192.000000,5246228.000000,3457892.000000,6288.000000,1251.485687,824.878817,1.500000,5240.000000,485326.438931,354479.141221,-176165.270992,0.000000,0.000000,0.077524,7.180239,5.244398,-2.606305,0.000000,0.000000,12.502161,31.826415,2.392640,12.502161,5.641490,1.337496,21.000000,27.000000,2.000000,825,1251,2,798,1230,0,847,1268,3,2.068225,   523.244688,    22.874542,   255.000000,     0.000000,     0.000000,  8670.000000,34,4.509781,   115.145693,    10.730596,   116.000000,     0.000000,     1.000000, 18905.000000,2127
1362,2300.000000,2862816.000000,735172.000000,3450.000000,1244.702609,319.640000,1.500000,2875.000000,106769.920000,126496.584348,32633.760000,0.000000,0.000000,0.094697,3.516779,4.166535,1.074888,0.000000,0.000000,7.778011,14.224983,1.278157,7.778011,3.771602,1.085246,15.000000,17.000000,2.000000,320,1245,2,303,1231,0,332,1260,3,2.993478,   754.704177,    27.471880,   255.000000,     0.000000,     0.000000,  6885.000000,27,2.976087,    57.241272,     7.565796,    69.000000,     0.000000,     0.000000,  6845.000000,803
1363,2736.000000,3425700.000000,1952364.000000,4104.000000,1252.083333,713.583333,1.500000,3420.000000,170873.000000,156857.000000,-28709.000000,0.000000,0.000000,0.089373,4.465314,4.099043,-0.750234,0.000000,0.000000,8.653729,18.506081,1.585530,8.653729,4.301869,1.166071,21.000000,19.000000,2.000000,714,1252,2,695,1231,0,728,1268,3,1.118421,   284.050322,    16.853793,   255.000000,     0.000000,     0.000000,  3060.000000,12,2.611111,    53.625675,     7.322955,    79.000000,     0.000000,     0.000000,  7144.000000,928
1364,1724.000000,2152092.000000,353296.000000,2586.000000,1248.313225,204.928074,1.500000,2155.000000,61843.081206,79650.858469,806.839907,0.000000,0.000000,0.104247,2.991632,3.853075,0.039031,0.000000,0.000000,6.948954,12.238998,1.201496,6.948954,3.498428,1.063100,16.000000,14.000000,2.000000,205,1248,2,191,1232,0,219,1260,3,1.479118,   375.205019,    19.370210,   255.000000,     0.000000,     0.000000,  2550.000000,10,0.976798,    10.274563,     3.205396,    42.000000,     0.000000,     0.000000,  1684.000000,366
1365,2780.000000,3480936.000000,2054088.000000,4170.000000,1252.135252,738.880576,1.500000,3475.000000,95260.351079,330093.145324,9672.903597,0.000000,0.000000,0.088899,2.436983,8.444555,0.247456,0.000000,0.000000,10.970437,21.485355,1.824022,10.970437,4.635230,1.221828,20.000000,14.000000,2.000000,739,1252,2,725,1233,0,753,1272,3,1.505036,   371.664242,    19.278595,   255.000000,     0.000000,     0.000000,  4184.000000,18,5.410432,   271.377725,    16.473546,   199.000000,     0.000000,     0.000000, 15041.000000,1176
1366,3180.000000,3982564.000000,1405728.000000,4770.000000,1252.378616,442.052830,1.500000,3975.000000,278727.124528,217756.145912,-122055.607547,0.000000,0.000000,0.085003,5.960414,4.656586,-2.610087,0.000000,0.000000,10.702002,21.845102,1.780186,10.702002,4.673874,1.211961,18.000000,21.000000,2.000000,442,1252,2,421,1234,0,460,1268,3,0.074843,    16.795278,     4.098204,   231.000000,     0.000000,     0.000000,   238.000000,2,2.657862,   104.965006,    10.245243,   115.000000,     0.000000,     0.000000,  8452.000000,702
1367,1256.000000,1563944.000000,862208.000000,1884.000000,1245.178344,686.471338,1.500000,1570.000000,38768.968153,30552.050955,-1749.579618,0.000000,0.000000,0.115855,2.860870,2.254520,-0.129106,0.000000,0.000000,5.231245,7.025862,0.745319,5.231245,2.650634,0.906666,11.000000,13.000000,2.000000,686,1245,2,673,1234,0,698,1256,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.393312,   144.120880,    12.005036,   119.000000,     0.000000,     0.000000,  5518.000000,394
1368,2000.000000,2498072.000000,1301276.000000,3000.000000,1249.036000,650.638000,1.500000,2500.000000,82461.912000,103309.408000,31258.064000,0.000000,0.000000,0.099213,3.272503,4.099837,1.240477,0.000000,0.000000,7.471552,12.609373,1.178441,7.471552,3.550968,1.056256,17.000000,14.000000,2.000000,651,1249,2,638,1235,0,665,1266,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.149000,   144.831215,    12.034584,   114.000000,     0.000000,     0.000000,  8298.000000,614
1369,1112.000000,1386252.000000,380136.000000,1668.000000,1246.629496,341.848921,1.500000,1390.000000,21886.618705,39827.352518,-13030.244604,0.000000,0.000000,0.120654,1.899790,3.457072,-1.131044,0.000000,0.000000,5.477516,5.934777,0.638073,5.477516,2.436140,0.860908,14.000000,11.000000,2.000000,342,1247,2,334,1236,0,353,1261,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.025180,   150.606026,    12.272165,   129.000000,     0.000000,     0.000000,  4476.000000,387
1370,3500.000000,4392572.000000,1976364.000000,5250.000000,1255.020571,564.675429,1.500000,4375.000000,257599.286857,256286.518857,5859.369143,0.000000,0.000000,0.082329,4.847531,4.822827,0.110262,0.000000,0.000000,9.752687,24.162800,1.923758,9.752687,4.915567,1.243703,19.000000,20.000000,2.000000,565,1255,2,545,1236,0,580,1273,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,1.924857,    50.510785,     7.107094,    74.000000,     0.000000,     0.000000,  6737.000000,747
1371,4492.000000,5679624.000000,1738136.000000,6738.000000,1264.386465,386.940338,1.500000,5615.000000,556140.010686,543345.097061,305271.572573,0.000000,0.000000,0.075758,7.503510,7.330880,4.118762,0.000000,0.000000,14.910148,39.166957,2.882082,14.910148,6.258351,1.423100,27.000000,27.000000,2.000000,387,1264,2,368,1237,0,414,1284,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4.061888,   113.788643,    10.667176,   122.000000,     0.000000,     0.000000, 18246.000000,1536
1372,2120.000000,2657800.000000,1011288.000000,3180.000000,1253.679245,477.022642,1.500000,2650.000000,86878.913208,126733.886792,37895.396226,0.000000,0.000000,0.097304,3.190068,4.653485,1.391464,0.000000,0.000000,7.940856,13.671969,1.256076,7.940856,3.697563,1.078960,16.000000,15.000000,2.000000,477,1254,2,463,1238,0,492,1269,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3.193868,   107.214403,    10.354439,   111.000000,     0.000000,     0.000000,  6771.000000,529
1373,2064.000000,2585984.000000,564508.000000,3096.000000,1252.899225,273.501938,1.500000,2580.000000,115203.992248,73171.038760,-22999.596899,0.000000,0.000000,0.098176,4.383839,2.784366,-0.875200,0.000000,0.000000,7.266381,12.143985,1.123160,7.266381,3.484822,1.039475,13.000000,16.000000,2.000000,274,1253,2,258,1240,0,288,1266,3,0.362403,    88.797345,     9.423234,   255.000000,     0.000000,     0.000000,   748.000000,4,1.679748,    25.513967,     5.051135,    55.000000,     0.000000,     0.000000,  3467.000000,592
1374,108.000000,134816.000000,16468.000000,162.000000,1248.296296,152.481481,1.500000,135.000000,210.962963,782.518519,-227.407407,0.000000,0.000000,0.262484,0.410180,1.521468,-0.442153,0.000000,0.000000,2.194132,0.935602,0.112494,2.194132,0.967265,0.482736,6.000000,3.000000,2.000000,152,1248,2,150,1242,0,155,1253,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,9.046296,   214.156715,    14.634094,    71.000000,     1.000000,     3.000000,   977.000000,108
1375,1896.000000,2385440.000000,1121320.000000,2844.000000,1258.143460,591.413502,1.500000,2370.000000,45051.814346,134888.978903,18807.527426,0.000000,0.000000,0.100994,1.919823,5.748114,0.801458,0.000000,0.000000,7.768931,11.167445,1.049637,7.768931,3.341773,1.016279,17.000000,11.000000,2.000000,591,1258,2,581,1242,0,602,1275,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.608122,    67.453211,     8.212990,    85.000000,     0.000000,     0.000000,  4945.000000,495
1376,1916.000000,2410524.000000,680376.000000,2874.000000,1258.102296,355.102296,1.500000,2395.000000,85703.949896,94135.949896,-45704.050104,0.000000,0.000000,0.100642,3.601418,3.955744,-1.920558,0.000000,0.000000,7.657803,11.318311,1.062550,7.657803,3.364270,1.020430,15.000000,16.000000,2.000000,355,1258,2,339,1243,0,367,1271,3,1.197808,   304.165029,    17.440328,   255.000000,     0.000000,     0.000000,  2295.000000,9,3.742171,   157.155422,    12.536165,   205.000000,     0.000000,     0.000000,  7170.000000,887
1377,5092.000000,6457432.000000,1543860.000000,7638.000000,1268.152396,303.193244,1.500000,6365.000000,630625.847604,509801.740770,100674.042419,0.000000,0.000000,0.072658,7.198697,5.819470,1.149211,0.000000,0.000000,13.090825,41.517787,2.947855,13.090825,6.443430,1.433844,24.000000,27.000000,2.000000,303,1268,2,278,1244,0,330,1287,3,0.844658,   211.856634,    14.555296,   255.000000,     0.000000,     0.000000,  4301.000000,19,2.302828,    41.923598,     6.474844,    76.000000,     0.000000,     0.000000, 11726.000000,1924
1378,1340.000000,1688004.000000,901780.000000,2010.000000,1259.704478,672.970149,1.500000,1675.000000,35422.805970,47342.973134,12384.179104,0.000000,0.000000,0.113381,2.397783,3.204664,0.838290,0.000000,0.000000,5.715828,7.616572,0.791556,5.715828,2.759814,0.925040,15.000000,13.000000,2.000000,673,1260,2,663,1245,0,686,1271,3,0.570896,   145.360915,    12.056571,   255.000000,     0.000000,     0.000000,   765.000000,3,4.046269,   130.150210,    11.408339,   100.000000,     0.000000,     0.000000,  5422.000000,407
1379,3024.000000,3831912.000000,524356.000000,4536.000000,1267.166667,173.398148,1.500000,3780.000000,101436.629630,399652.000000,-40756.666667,0.000000,0.000000,0.086440,2.319632,9.139160,-0.932015,0.000000,0.000000,11.545232,21.321337,1.757403,11.545232,4.617503,1.206768,25.000000,13.000000,2.000000,173,1267,2,162,1246,0,186,1292,3,3.625992,   911.781673,    30.195723,   255.000000,     0.000000,     0.000000, 10965.000000,43,2.160384,    38.216081,     6.181916,    73.000000,     0.000000,     0.000000,  6533.000000,874
1380,2740.000000,3456920.000000,2118308.000000,4110.000000,1261.649635,773.105109,1.500000,3425.000000,228305.728467,111687.649635,26420.905109,0.000000,0.000000,0.089329,5.954556,2.912982,0.689097,0.000000,0.000000,8.956867,17.662787,1.507041,8.956867,4.202712,1.146503,15.000000,19.000000,2.000000,773,1262,2,754,1248,0,792,1277,3,1.023723,   260.096188,    16.127498,   255.000000,     0.000000,     0.000000,  2805.000000,11,5.134307,   220.486519,    14.848788,   210.000000,     0.000000,     0.000000, 14068.000000,1169
1381,3368.000000,4250704.000000,2906188.000000,5052.000000,1262.085511,862.882423,1.500000,4210.000000,489757.439430,176327.372922,36805.862233,0.000000,0.000000,0.083391,9.701039,3.492665,0.729045,0.000000,0.000000,13.277096,34.451213,2.781172,13.277096,5.869516,1.406293,18.000000,27.000000,2.000000,863,1262,2,836,1248,0,882,1280,3,1.282067,   323.217712,    17.978257,   255.000000,     0.000000,     0.000000,  4318.000000,18,3.590855,   101.421502,    10.070824,    96.000000,     0.000000,     0.000000, 12094.000000,1440
1382,4664.000000,5913532.000000,4536144.000000,6996.000000,1267.909949,972.586621,1.500000,5830.000000,649675.005146,391342.178388,193430.380789,0.000000,0.000000,0.074815,8.337159,5.022022,2.482256,0.000000,0.000000,13.433997,36.707272,2.671490,13.433997,6.058653,1.387558,23.000000,28.000000,2.000000,973,1268,2,945,1249,0,994,1291,3,0.597770,   150.545446,    12.269696,   255.000000,     0.000000,     0.000000,  2788.000000,12,3.072470,   100.929767,    10.046381,   145.000000,     0.000000,     0.000000, 14330.000000,1480
1383,1952.000000,2467252.000000,485976.000000,2928.000000,1263.961066,248.963115,1.500000,2440.000000,69325.344262,105697.040984,25657.196721,0.000000,0.000000,0.100019,2.841748,4.332678,1.051726,0.000000,0.000000,7.274446,11.923832,1.120840,7.274446,3.453090,1.038759,17.000000,15.000000,2.000000,249,1264,2,234,1250,0,259,1281,3,3.452869,   854.885527,    29.238426,   255.000000,     0.000000,     0.000000,  6740.000000,28,0.806352,     7.227474,     2.688396,    32.000000,     0.000000,     0.000000,  1574.000000,426
1384,1056.000000,1336980.000000,484704.000000,1584.000000,1266.079545,459.000000,1.500000,1320.000000,16816.000000,38149.318182,-8980.000000,0.000000,0.000000,0.122750,1.563763,3.547602,-0.835073,0.000000,0.000000,5.234115,5.477681,0.595370,5.234115,2.340445,0.841258,16.000000,10.000000,2.000000,459,1266,2,449,1250,0,467,1279,3,0.454545,    87.180870,     9.337070,   253.000000,     0.000000,     0.000000,   480.000000,4,1.483902,    63.813959,     7.988364,   154.000000,     0.000000,     0.000000,  1567.000000,245
1385,3756.000000,4767368.000000,1896848.000000,5634.000000,1269.267306,505.018104,1.500000,4695.000000,268122.768903,308503.625133,-24942.176784,0.000000,0.000000,0.080415,4.592328,5.283960,-0.427202,0.000000,0.000000,9.956702,24.877373,1.936639,9.956702,4.987722,1.246473,19.000000,19.000000,2.000000,505,1269,2,489,1250,0,524,1287,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2.429180,    94.908166,     9.742082,   128.000000,     0.000000,     0.000000,  9124.000000,780
1386,1080.000000,1359636.000000,963548.000000,1620.000000,1258.922222,892.174074,1.500000,1350.000000,29947.274074,26605.466667,-14101.377778,0.000000,0.000000,0.121834,2.702665,2.401076,-1.272614,0.000000,0.000000,5.225575,5.491569,0.593303,5.225575,2.343410,0.840283,12.000000,12.000000,2.000000,892,1259,2,883,1250,0,904,1271,3,0.162037,    21.401894,     4.626218,   151.000000,     0.000000,     0.000000,   175.000000,3,5.425000,   207.788624,    14.414875,   135.000000,     0.000000,     1.000000,  5859.000000,587
